Zip Code,City,State,PNODEID,PNODENAME
26201,Buckhannon,WV,5021093,BUCKHANN138 KV  T1
26201,Buckhannon,WV,5021093,BUCKHANN138 KV  T1
26201,Buckhannon,WV,5021093,BUCKHANN138 KV  T1
26201,Buckhannon,WV,5021094,BUCKHANN138 KV  T2
26201,Buckhannon,WV,5021094,BUCKHANN138 KV  T2
26201,Buckhannon,WV,5021094,BUCKHANN138 KV  T2
26201,Buckhannon,WV,5021094,BUCKHANN138 KV  T2
26201,Buckhannon,WV,5021094,BUCKHANN138 KV  T2
26201,Buckhannon,WV,5021094,BUCKHANN138 KV  T2
26201,Buckhannon,WV,5021095,BUCKHANN138 KV  T3
26201,Buckhannon,WV,5021095,BUCKHANN138 KV  T3
26201,Buckhannon,WV,5021095,BUCKHANN138 KV  T3
26201,Buckhannon,WV,5021095,BUCKHANN138 KV  T3
26201,Buckhannon,WV,5021095,BUCKHANN138 KV  T3
26201,Buckhannon,WV,5021095,BUCKHANN138 KV  T3
26202,Fenwick,WV,5021142,CRUPPERN138 KV  T1
26203,Erbacon,WV,5021068,BAYS    138 KV  T1
26205,Craigsville,WV,5021139,CRAIGSVI138 KV  T1
26206,Cowen,WV,5021137,COWEN   138 KV  T1
26206,Cowen,WV,5021137,COWEN   138 KV  T1
26206,Cowen,WV,5021137,COWEN   138 KV  T1
26206,Cowen,WV,5021138,COWEN   138 KV  T2
26206,Cowen,WV,5021138,COWEN   138 KV  T2
26206,Cowen,WV,5021138,COWEN   138 KV  T2
26206,Cowen,WV,38367817,COWEN   138 KV  EM
26206,Cowen,WV,38367817,COWEN   138 KV  EM
26206,Cowen,WV,38367817,COWEN   138 KV  EM
26208,Camden on Gauley,WV,5021137,COWEN   138 KV  T1
26208,Camden on Gauley,WV,5021138,COWEN   138 KV  T2
26208,Camden on Gauley,WV,38367817,COWEN   138 KV  EM
26210,Adrian,WV,5021215,FRENCHCR138 KV  T1
26210,Adrian,WV,21601658,FRENCHCR138 KV  T2
26215,Cleveland,WV,5021215,FRENCHCR138 KV  T1
26215,Cleveland,WV,21601658,FRENCHCR138 KV  T2
26217,Diana,WV,5021063,BACKFORK138 KV  T2
26217,Diana,WV,5021064,BACKFORK138 KV  T1
26218,French Creek,WV,5021215,FRENCHCR138 KV  T1
26218,French Creek,WV,21601658,FRENCHCR138 KV  T2
26222,Hacker Valley,WV,5021278,HEATERS 138 KV  T1
26222,Hacker Valley,WV,32947139,HEATERS 138 KV  T2
26224,Helvetia,WV,5021342,LOUGHSLA138 KV  T1
26224,Helvetia,WV,5021343,LOUGHSLA138 KV  T2
26224,Helvetia,WV,5021344,LOUGHSLA138 KV  T3
26228,Kanawha Head,WV,5021215,FRENCHCR138 KV  T1
26228,Kanawha Head,WV,21601658,FRENCHCR138 KV  T2
26230,Pickens,WV,5021469,PICKENS 138 KV  T1
26234,Rock Cave,WV,5021215,FRENCHCR138 KV  T1
26234,Rock Cave,WV,21601658,FRENCHCR138 KV  T2
26236,Selbyville,WV,5021469,PICKENS 138 KV  T1
26237,Tallmansville,WV,5021559,TALLMANS138 KV  T1
26238,Volga,WV,98370087,EAKRON  138 KV  TR4
26241,Elkins,WV,5021342,LOUGHSLA138 KV  T1
26241,Elkins,WV,5021342,LOUGHSLA138 KV  T1
26241,Elkins,WV,5021342,LOUGHSLA138 KV  T1
26241,Elkins,WV,5021343,LOUGHSLA138 KV  T2
26241,Elkins,WV,5021343,LOUGHSLA138 KV  T2
26241,Elkins,WV,5021343,LOUGHSLA138 KV  T2
26241,Elkins,WV,5021344,LOUGHSLA138 KV  T3
26241,Elkins,WV,5021344,LOUGHSLA138 KV  T3
26241,Elkins,WV,5021344,LOUGHSLA138 KV  T3
26250,Belington,WV,5021069,BELINGTO138 KV  T1
26250,Belington,WV,119117523,BEAVER  13.8 KV LD60
26250,Belington,WV,119117777,BECKJORD18 KV   AUX3
26253,Beverly,WV,5021083,BEVERLY 138 KV  T1
26253,Beverly,WV,5021083,BEVERLY 138 KV  T1
26253,Beverly,WV,45565815,BEVERLY 138 KV  T2
26253,Beverly,WV,45565815,BEVERLY 138 KV  T2
26254,Bowden,WV,5021105,CANAANVA138 KV  T1
26254,Bowden,WV,5021106,CANAANVA138 KV  T2
26254,Bowden,WV,1067163493,CMPBL_SP69 KV   TR1
26257,Coalton,WV,1067159141,ROARCREK138 KV  LOAD1
26260,Davis,WV,5021605,WILLIAM 138 KV  T1
26260,Davis,WV,5021605,WILLIAM 138 KV  T1
26260,Davis,WV,112585981,WILLIAM 69 KV   LOAD1
26260,Davis,WV,112585981,WILLIAM 69 KV   LOAD1
26261,Richwood,WV,5021142,CRUPPERN138 KV  T1
26263,Dryfork,WV,5021105,CANAANVA138 KV  T1
26263,Dryfork,WV,5021106,CANAANVA138 KV  T2
26263,Dryfork,WV,1067163493,CMPBL_SP69 KV   TR1
26264,Durbin,WV,5021162,DURBIN  138 KV  T1
26266,Upperglade,WV,5021063,BACKFORK138 KV  T2
26266,Upperglade,WV,5021064,BACKFORK138 KV  T1
26267,Ellamore,WV,1067159141,ROARCREK138 KV  LOAD1
26268,Glady,WV,5021083,BEVERLY 138 KV  T1
26268,Glady,WV,45565815,BEVERLY 138 KV  T2
26269,Hambleton,WV,5021464,PARSONS 138 KV  T1
26270,Harman,WV,5021105,CANAANVA138 KV  T1
26270,Harman,WV,5021106,CANAANVA138 KV  T2
26270,Harman,WV,1067163493,CMPBL_SP69 KV   TR1
26271,Hendricks,WV,5021464,PARSONS 138 KV  T1
26273,Huttonsville,WV,5021162,DURBIN  138 KV  T1
26276,Kerens,WV,5021464,PARSONS 138 KV  T1
26278,Mabie,WV,1067159141,ROARCREK138 KV  LOAD1
26280,Mill Creek,WV,5021469,PICKENS 138 KV  T1
26282,Monterville,WV,5021397,MONTERVI138 KV  T1
26283,Montrose,WV,5021464,PARSONS 138 KV  T1
26287,Parsons,WV,5021464,PARSONS 138 KV  T1
26288,Webster Springs,WV,5021063,BACKFORK138 KV  T2
26288,Webster Springs,WV,5021063,BACKFORK138 KV  T2
26288,Webster Springs,WV,5021064,BACKFORK138 KV  T1
26288,Webster Springs,WV,5021064,BACKFORK138 KV  T1
26289,Red Creek,WV,5021105,CANAANVA138 KV  T1
26289,Red Creek,WV,5021106,CANAANVA138 KV  T2
26289,Red Creek,WV,1067163493,CMPBL_SP69 KV   TR1
26291,Slatyfork,WV,5021339,LINWOOD 138 KV  T1
26291,Slatyfork,WV,5021339,LINWOOD 138 KV  T1
26291,Slatyfork,WV,5021340,LINWOOD 138 KV  T2
26291,Slatyfork,WV,5021340,LINWOOD 138 KV  T2
26292,Thomas,WV,5021605,WILLIAM 138 KV  T1
26292,Thomas,WV,5021605,WILLIAM 138 KV  T1
26292,Thomas,WV,5021605,WILLIAM 138 KV  T1
26292,Thomas,WV,112585981,WILLIAM 69 KV   LOAD1
26292,Thomas,WV,112585981,WILLIAM 69 KV   LOAD1
26292,Thomas,WV,112585981,WILLIAM 69 KV   LOAD1
26293,Valley Bend,WV,5021083,BEVERLY 138 KV  T1
26293,Valley Bend,WV,45565815,BEVERLY 138 KV  T2
26294,Valley Head,WV,5021339,LINWOOD 138 KV  T1
26294,Valley Head,WV,5021340,LINWOOD 138 KV  T2
26296,Whitmer,WV,5021512,SENECACA138 KV  T1
26301,Clarksburg,WV,5021436,OAKMOUND138 KV  T1
26301,Clarksburg,WV,5021436,OAKMOUND138 KV  T1
26301,Clarksburg,WV,5021436,OAKMOUND138 KV  T1
26301,Clarksburg,WV,5021436,OAKMOUND138 KV  T1
26301,Clarksburg,WV,5021436,OAKMOUND138 KV  T1
26301,Clarksburg,WV,5021436,OAKMOUND138 KV  T1
26301,Clarksburg,WV,5021436,OAKMOUND138 KV  T1
26301,Clarksburg,WV,5021436,OAKMOUND138 KV  T1
26301,Clarksburg,WV,5021436,OAKMOUND138 KV  T1
26301,Clarksburg,WV,5021437,OAKMOUND138 KV  T2
26301,Clarksburg,WV,5021437,OAKMOUND138 KV  T2
26301,Clarksburg,WV,5021437,OAKMOUND138 KV  T2
26301,Clarksburg,WV,5021437,OAKMOUND138 KV  T2
26301,Clarksburg,WV,5021437,OAKMOUND138 KV  T2
26301,Clarksburg,WV,5021437,OAKMOUND138 KV  T2
26301,Clarksburg,WV,5021437,OAKMOUND138 KV  T2
26301,Clarksburg,WV,5021437,OAKMOUND138 KV  T2
26301,Clarksburg,WV,5021437,OAKMOUND138 KV  T2
26320,Alma,WV,5021381,MIDDLEBO138 KV  T1
26321,Alum Bridge,WV,5021508,SANDFTAP138 KV  LOAD 1
26325,Auburn,WV,5021231,GLENVILL138 KV  T1
26327,Berea,WV,5021330,LAMBERTO138 KV  T1
26330,Bridgeport,WV,32947125,BARNETTS138 KV  T1 HREA
26330,Bridgeport,WV,32947125,BARNETTS138 KV  T1 HREA
26330,Bridgeport,WV,32947125,BARNETTS138 KV  T1 HREA
26330,Bridgeport,WV,32947125,BARNETTS138 KV  T1 HREA
26330,Bridgeport,WV,32947125,BARNETTS138 KV  T1 HREA
26330,Bridgeport,WV,32947125,BARNETTS138 KV  T1 HREA
26330,Bridgeport,WV,32947125,BARNETTS138 KV  T1 HREA
26335,Burnsville,WV,5021278,HEATERS 138 KV  T1
26335,Burnsville,WV,32947139,HEATERS 138 KV  T2
26337,Cairo,WV,5021330,LAMBERTO138 KV  T1
26338,Camden,WV,5021591,WESTON  138 KV  T1
26338,Camden,WV,5021592,WESTON  138 KV  T2
26339,Center Point,WV,5021298,JACKSONB138 KV  T1
26339,Center Point,WV,21601659,JACKSONB138 KV  HOPEHAST
26339,Center Point,WV,41935353,JACK PS 230 KV  T-3
26342,Coxs Mills,WV,5021231,GLENVILL138 KV  T1
26343,Crawford,WV,5021215,FRENCHCR138 KV  T1
26343,Crawford,WV,21601658,FRENCHCR138 KV  T2
26346,Ellenboro,WV,5021330,LAMBERTO138 KV  T1
26347,Flemington,WV,5021356,MAPLELAK138 KV  T1
26348,Folsom,WV,5021357,MARGARET138 KV  T1
26351,Glenville,WV,5021231,GLENVILL138 KV  T1
26354,Grafton,WV,5021361,MARTINKA138 KV  T1
26354,Grafton,WV,5021361,MARTINKA138 KV  T1
26362,Harrisville,WV,5021330,LAMBERTO138 KV  T1
26372,Horner,WV,5021215,FRENCHCR138 KV  T1
26372,Horner,WV,21601658,FRENCHCR138 KV  T2
26374,Independence,WV,5021314,KINGWOOD138 KV  T1
26374,Independence,WV,5021315,KINGWOOD138 KV  T2
26376,Ireland,WV,5021278,HEATERS 138 KV  T1
26376,Ireland,WV,32947139,HEATERS 138 KV  T2
26377,Jacksonburg,WV,5021298,JACKSONB138 KV  T1
26377,Jacksonburg,WV,5021298,JACKSONB138 KV  T1
26377,Jacksonburg,WV,21601659,JACKSONB138 KV  HOPEHAST
26377,Jacksonburg,WV,21601659,JACKSONB138 KV  HOPEHAST
26377,Jacksonburg,WV,41935353,JACK PS 230 KV  T-3
26377,Jacksonburg,WV,41935353,JACK PS 230 KV  T-3
26378,Jane Lew,WV,5021591,WESTON  138 KV  T1
26378,Jane Lew,WV,5021592,WESTON  138 KV  T2
26384,Linn,WV,5021508,SANDFTAP138 KV  LOAD 1
26385,Lost Creek,WV,5021410,NATIONAL138 KV  T1
26386,Lumberport,WV,5021266,HARR APS20 KV   SS1 LOAD
26386,Lumberport,WV,5021267,HARR APS20 KV   SS2 LOAD
26386,Lumberport,WV,5021268,HARR APS20 KV   SS3 LOAD
26404,Meadowbrook,WV,5021266,HARR APS20 KV   SS1 LOAD
26404,Meadowbrook,WV,5021267,HARR APS20 KV   SS2 LOAD
26404,Meadowbrook,WV,5021268,HARR APS20 KV   SS3 LOAD
26405,Moatsville,WV,5021566,UNIONRD 138 KV  T1
26408,Mount Clare,WV,5021410,NATIONAL138 KV  T1
26410,Newburg,WV,5021246,GRAFTON 138 KV  T1
26410,Newburg,WV,5021247,GRAFTON 138 KV  T2
26411,New Milton,WV,5021616,WUNION  138 KV  T2
26412,Orlando,WV,5021508,SANDFTAP138 KV  LOAD 1
26415,Pennsboro,WV,5021330,LAMBERTO138 KV  T1
26416,Philippi,WV,5021566,UNIONRD 138 KV  T1
26416,Philippi,WV,5021566,UNIONRD 138 KV  T1
26419,Pine Grove,WV,5021298,JACKSONB138 KV  T1
26419,Pine Grove,WV,21601659,JACKSONB138 KV  HOPEHAST
26419,Pine Grove,WV,41935353,JACK PS 230 KV  T-3
26421,Pullman,WV,5021330,LAMBERTO138 KV  T1
26425,Rowlesburg,WV,5021464,PARSONS 138 KV  T1
26426,Salem,WV,5021571,VARNER  138 KV  T1
26430,Sand Fork,WV,5021231,GLENVILL138 KV  T1
26431,Shinnston,WV,5021502,ROBERTS 138 KV  T2
26431,Shinnston,WV,5021502,ROBERTS 138 KV  T2
26431,Shinnston,WV,5021502,ROBERTS 138 KV  T2
26431,Shinnston,WV,5021502,ROBERTS 138 KV  T2
26437,Smithfield,WV,5021298,JACKSONB138 KV  T1
26437,Smithfield,WV,21601659,JACKSONB138 KV  HOPEHAST
26437,Smithfield,WV,41935353,JACK PS 230 KV  T-3
26440,Thornton,WV,5021246,GRAFTON 138 KV  T1
26440,Thornton,WV,5021247,GRAFTON 138 KV  T2
26443,Troy,WV,5021231,GLENVILL138 KV  T1
26444,Tunnelton,WV,5021150,DENVER  138 KV  T1
26444,Tunnelton,WV,5021150,DENVER  138 KV  T1
26444,Tunnelton,WV,5021151,DENVER  138 KV  T2
26444,Tunnelton,WV,5021151,DENVER  138 KV  T2
26447,Walkersville,WV,5021278,HEATERS 138 KV  T1
26447,Walkersville,WV,32947139,HEATERS 138 KV  T2
26448,Wallace,WV,5021357,MARGARET138 KV  T1
26451,West Milford,WV,5021436,OAKMOUND138 KV  T1
26451,West Milford,WV,5021437,OAKMOUND138 KV  T2
26452,Weston,WV,5021591,WESTON  138 KV  T1
26452,Weston,WV,5021591,WESTON  138 KV  T1
26452,Weston,WV,5021592,WESTON  138 KV  T2
26452,Weston,WV,5021592,WESTON  138 KV  T2
26456,West Union,WV,5021616,WUNION  138 KV  T2
26501,Morgantown,WV,5021446,OSAGE   138 KV  T1
26501,Morgantown,WV,76427699,OSAGE   138 KV  T2
26505,Morgantown,WV,5021446,OSAGE   138 KV  T1
26505,Morgantown,WV,5021446,OSAGE   138 KV  T1
26505,Morgantown,WV,5021446,OSAGE   138 KV  T1
26505,Morgantown,WV,5021446,OSAGE   138 KV  T1
26505,Morgantown,WV,5021446,OSAGE   138 KV  T1
26505,Morgantown,WV,5021446,OSAGE   138 KV  T1
26505,Morgantown,WV,5021446,OSAGE   138 KV  T1
26505,Morgantown,WV,5021446,OSAGE   138 KV  T1
26505,Morgantown,WV,5021446,OSAGE   138 KV  T1
26505,Morgantown,WV,5021446,OSAGE   138 KV  T1
26505,Morgantown,WV,5021446,OSAGE   138 KV  T1
26505,Morgantown,WV,5021446,OSAGE   138 KV  T1
26505,Morgantown,WV,5021446,OSAGE   138 KV  T1
26505,Morgantown,WV,5021446,OSAGE   138 KV  T1
26505,Morgantown,WV,5021446,OSAGE   138 KV  T1
26505,Morgantown,WV,5021446,OSAGE   138 KV  T1
26505,Morgantown,WV,5021446,OSAGE   138 KV  T1
26505,Morgantown,WV,5021446,OSAGE   138 KV  T1
26505,Morgantown,WV,76427699,OSAGE   138 KV  T2
26505,Morgantown,WV,76427699,OSAGE   138 KV  T2
26505,Morgantown,WV,76427699,OSAGE   138 KV  T2
26505,Morgantown,WV,76427699,OSAGE   138 KV  T2
26505,Morgantown,WV,76427699,OSAGE   138 KV  T2
26505,Morgantown,WV,76427699,OSAGE   138 KV  T2
26505,Morgantown,WV,76427699,OSAGE   138 KV  T2
26505,Morgantown,WV,76427699,OSAGE   138 KV  T2
26505,Morgantown,WV,76427699,OSAGE   138 KV  T2
26505,Morgantown,WV,76427699,OSAGE   138 KV  T2
26505,Morgantown,WV,76427699,OSAGE   138 KV  T2
26505,Morgantown,WV,76427699,OSAGE   138 KV  T2
26505,Morgantown,WV,76427699,OSAGE   138 KV  T2
26505,Morgantown,WV,76427699,OSAGE   138 KV  T2
26505,Morgantown,WV,76427699,OSAGE   138 KV  T2
26505,Morgantown,WV,76427699,OSAGE   138 KV  T2
26505,Morgantown,WV,76427699,OSAGE   138 KV  T2
26505,Morgantown,WV,76427699,OSAGE   138 KV  T2
26506,Morgantown,WV,5021478,PRICEHIL138 KV  T1
26506,Morgantown,WV,38367833,PRICEHIL138 KV  T2
26508,Morgantown,WV,5021533,SMORGANT138 KV  T1
26508,Morgantown,WV,5021534,SMORGANT138 KV  T2
26519,Albright,WV,5021504,RUTHBELL138 KV  T1
26521,Blacksville,WV,5021084,BLACKSVI138 KV  BLACKSVI
26521,Blacksville,WV,32947127,BLACKSVI138 KV  CONSOL
26525,Bruceton Mills,PA,5021087,BRANDONV138 KV  T1
26525,Bruceton Mills,PA,5021087,BRANDONV138 KV  T1
26525,Bruceton Mills,PA,5021087,BRANDONV138 KV  T1
26537,Kingwood,WV,5021504,RUTHBELL138 KV  T1
26537,Kingwood,WV,5021504,RUTHBELL138 KV  T1
26537,Kingwood,WV,5021504,RUTHBELL138 KV  T1
26541,Maidsville,PA,135388695,NLONGVW 26 KV   LOAD
26541,Maidsville,PA,135388695,NLONGVW 26 KV   LOAD
26541,Maidsville,PA,135388695,NLONGVW 26 KV   LOAD
26541,Maidsville,PA,135388695,NLONGVW 26 KV   LOAD
26541,Maidsville,PA,135388695,NLONGVW 26 KV   LOAD
26541,Maidsville,PA,135388695,NLONGVW 26 KV   LOAD
26541,Maidsville,PA,135388695,NLONGVW 26 KV   LOAD
26542,Masontown,WV,5021092,BROOKHAV138 KV  T1
26542,Masontown,WV,74008625,BROOKHAV138 KV  T2
26542,Masontown,WV,1075444213,BROOKHAV138 KV  T3
26546,Pursglove,PA,135388695,NLONGVW 26 KV   LOAD
26547,Reedsville,WV,5021314,KINGWOOD138 KV  T1
26547,Reedsville,WV,5021315,KINGWOOD138 KV  T2
26554,Fairmont,WV,5021546,STONYRD 138 KV  T1
26554,Fairmont,WV,5021546,STONYRD 138 KV  T1
26554,Fairmont,WV,5021546,STONYRD 138 KV  T1
26554,Fairmont,WV,5021546,STONYRD 138 KV  T1
26554,Fairmont,WV,5021546,STONYRD 138 KV  T1
26554,Fairmont,WV,5021546,STONYRD 138 KV  T1
26554,Fairmont,WV,5021546,STONYRD 138 KV  T1
26554,Fairmont,WV,5021547,STONYRD 138 KV  T2
26554,Fairmont,WV,5021547,STONYRD 138 KV  T2
26554,Fairmont,WV,5021547,STONYRD 138 KV  T2
26554,Fairmont,WV,5021547,STONYRD 138 KV  T2
26554,Fairmont,WV,5021547,STONYRD 138 KV  T2
26554,Fairmont,WV,5021547,STONYRD 138 KV  T2
26554,Fairmont,WV,5021547,STONYRD 138 KV  T2
26554,Fairmont,WV,5021548,STONYRD 138 KV  T3
26554,Fairmont,WV,5021548,STONYRD 138 KV  T3
26554,Fairmont,WV,5021548,STONYRD 138 KV  T3
26554,Fairmont,WV,5021548,STONYRD 138 KV  T3
26554,Fairmont,WV,5021548,STONYRD 138 KV  T3
26554,Fairmont,WV,5021548,STONYRD 138 KV  T3
26554,Fairmont,WV,5021548,STONYRD 138 KV  T3
26560,Baxter,WV,5021127,CHESAPEA138 KV  T2
26561,Big Run,WV,5021298,JACKSONB138 KV  T1
26561,Big Run,WV,21601659,JACKSONB138 KV  HOPEHAST
26561,Big Run,WV,41935353,JACK PS 230 KV  T-3
26562,Burton,WV,5021380,METZ    138 KV  T1
26568,Enterprise,WV,5021502,ROBERTS 138 KV  T2
26570,Fairview,WV,5021198,FAIR APS138 KV  T1
26571,Farmington,WV,5021175,EASTRUN 138 KV  T1
26575,Hundred,WV,5021380,METZ    138 KV  T1
26581,Littleton,WV,5021298,JACKSONB138 KV  T1
26581,Littleton,WV,21601659,JACKSONB138 KV  HOPEHAST
26581,Littleton,WV,41935353,JACK PS 230 KV  T-3
26582,Mannington,WV,5021175,EASTRUN 138 KV  T1
26582,Mannington,WV,5021175,EASTRUN 138 KV  T1
26585,Metz,WV,5021380,METZ    138 KV  T1
26585,Metz,WV,5021380,METZ    138 KV  T1
26587,Rachel,WV,5021175,EASTRUN 138 KV  T1
26588,Rivesville,WV,5021499,RIVESVIL138 KV  SS LOAD
26590,Wana,WV,5021390,MIRACLER138 KV  T1
26591,Worthington,WV,5021195,EVERSON 138 KV  T1
26601,Sutton,WV,5021556,SUTTON  138 KV  T1
26601,Sutton,WV,5021556,SUTTON  138 KV  T1
26601,Sutton,WV,5021556,SUTTON  138 KV  T1
26610,Birch River,WV,5021068,BAYS    138 KV  T1
26611,Cedarville,WV,5021231,GLENVILL138 KV  T1
26615,Copen,WV,5021278,HEATERS 138 KV  T1
26615,Copen,WV,32947139,HEATERS 138 KV  T2
26617,Dille,WV,5021477,POWELLMT138 KV  T1
26617,Dille,WV,123901357,PORTUNIO33 KV   LD1
26619,Exchange,WV,5021278,HEATERS 138 KV  T1
26619,Exchange,WV,32947139,HEATERS 138 KV  T2
26621,Flatwoods,WV,5021278,HEATERS 138 KV  T1
26621,Flatwoods,WV,32947139,HEATERS 138 KV  T2
26623,Frametown,WV,5021557,SUTTONHI138 KV  T1
26624,Gassaway,WV,5021557,SUTTONHI138 KV  T1
26627,Heaters,WV,5021278,HEATERS 138 KV  T1
26627,Heaters,WV,5021278,HEATERS 138 KV  T1
26627,Heaters,WV,32947139,HEATERS 138 KV  T2
26627,Heaters,WV,32947139,HEATERS 138 KV  T2
26629,Little Birch,WV,5021068,BAYS    138 KV  T1
26629,Little Birch,WV,5021068,BAYS    138 KV  T1
26631,Napier,WV,5021278,HEATERS 138 KV  T1
26631,Napier,WV,32947139,HEATERS 138 KV  T2
26636,Rosedale,WV,5021231,GLENVILL138 KV  T1
26638,Shock,WV,5021250,GRANTSVI138 KV  T2
26651,Summersville,WV,5021552,SUMMERSV138 KV  T1
26651,Summersville,WV,5021552,SUMMERSV138 KV  T1
26651,Summersville,WV,5021552,SUMMERSV138 KV  T1
26651,Summersville,WV,5021552,SUMMERSV138 KV  T1
26651,Summersville,WV,5021553,SUMMERSV138 KV  T2
26651,Summersville,WV,5021553,SUMMERSV138 KV  T2
26651,Summersville,WV,5021553,SUMMERSV138 KV  T2
26651,Summersville,WV,5021553,SUMMERSV138 KV  T2
26656,Belva,WV,32410617,BELVAAEP138 KV  T1A
26656,Belva,WV,32410619,BELVAAEP138 KV  T1B
26660,Calvin,WV,5021139,CRAIGSVI138 KV  T1
26662,Canvas,WV,5021412,NETTIE  138 KV  T1
26667,Drennen,WV,10700762,JONESTAP138 KV  JONES
26671,Gilboa,WV,10700762,JONESTAP138 KV  JONES
26675,Keslers Cross Lanes,WV,10700762,JONESTAP138 KV  JONES
26675,Keslers Cross Lanes,WV,10700762,JONESTAP138 KV  JONES
26676,Leivasy,WV,5021412,NETTIE  138 KV  T1
26678,Mount Lookout,WV,5021552,SUMMERSV138 KV  T1
26678,Mount Lookout,WV,5021553,SUMMERSV138 KV  T2
26679,Mount Nebo,WV,5021552,SUMMERSV138 KV  T1
26679,Mount Nebo,WV,5021553,SUMMERSV138 KV  T2
26680,Nallen,WV,5021552,SUMMERSV138 KV  T1
26680,Nallen,WV,5021553,SUMMERSV138 KV  T2
26681,Nettie,WV,5021412,NETTIE  138 KV  T1
26681,Nettie,WV,5021412,NETTIE  138 KV  T1
26684,Pool,WV,5021552,SUMMERSV138 KV  T1
26684,Pool,WV,5021553,SUMMERSV138 KV  T2
26690,Swiss,WV,10700762,JONESTAP138 KV  JONES
26691,Tioga,WV,5021139,CRAIGSVI138 KV  T1
26704,Augusta,WV,5021216,FRENCHSM138 KV  T1
26704,Augusta,WV,5021216,FRENCHSM138 KV  T1
26704,Augusta,WV,32947137,FRENCHSM138 KV  T2
26704,Augusta,WV,32947137,FRENCHSM138 KV  T2
26705,Aurora,WV,5021150,DENVER  138 KV  T1
26705,Aurora,WV,5021151,DENVER  138 KV  T2
26710,Burlington,WV,5021302,JUNCTION138 KV  T1
26711,Capon Bridge,VA,5021243,GORE APS138 KV  T1
26711,Capon Bridge,VA,5021243,GORE APS138 KV  T1
26711,Capon Bridge,VA,5021244,GORE APS138 KV  T2
26711,Capon Bridge,VA,5021244,GORE APS138 KV  T2
26714,Delray,WV,5021065,BAKER1  138 KV  T1
26716,Eglon,WV,5021379,METTIKI 138 KV  METTIKI
26717,Elk Garden,WV,5021185,ELKGARDE138 KV  T2
26719,Fort Ashby,WV,5021523,SHORTGAP138 KV  T1
26719,Fort Ashby,WV,5021523,SHORTGAP138 KV  T1
26719,Fort Ashby,WV,41935413,SHORTGAP138 KV  T2
26719,Fort Ashby,WV,41935413,SHORTGAP138 KV  T2
26720,Gormania,WV,5021379,METTIKI 138 KV  METTIKI
26720,Gormania,WV,5021379,METTIKI 138 KV  METTIKI
26720,Gormania,WV,5021379,METTIKI 138 KV  METTIKI
26722,Green Spring,MD,5021578,WARRIORN138 KV  SS LOAD
26726,Keyser,WV,5021462,PARRRUN 138 KV  T1
26726,Keyser,WV,5021462,PARRRUN 138 KV  T1
26726,Keyser,WV,5021463,PARRRUN 138 KV  T2
26726,Keyser,WV,5021463,PARRRUN 138 KV  T2
26731,Lahmansville,WV,5021263,HARDY   138 KV  T1
26731,Lahmansville,WV,5021264,HARDY   138 KV  T3
26731,Lahmansville,WV,61482235,HARDY   138 KV  T4
26739,Mount Storm,WV,5021185,ELKGARDE138 KV  T2
26739,Mount Storm,WV,5021185,ELKGARDE138 KV  T2
26739,Mount Storm,WV,5021185,ELKGARDE138 KV  T2
26739,Mount Storm,WV,5021185,ELKGARDE138 KV  T2
26739,Mount Storm,WV,5021185,ELKGARDE138 KV  T2
26739,Mount Storm,WV,5021185,ELKGARDE138 KV  T2
26739,Mount Storm,WV,5021185,ELKGARDE138 KV  T2
26739,Mount Storm,WV,5021185,ELKGARDE138 KV  T2
26739,Mount Storm,WV,5021185,ELKGARDE138 KV  T2
26739,Mount Storm,WV,5021185,ELKGARDE138 KV  T2
26743,New Creek,WV,5021462,PARRRUN 138 KV  T1
26743,New Creek,WV,5021462,PARRRUN 138 KV  T1
26743,New Creek,WV,5021463,PARRRUN 138 KV  T2
26743,New Creek,WV,5021463,PARRRUN 138 KV  T2
26750,Piedmont,MD,5021597,WESTVACO138 KV  T1
26750,Piedmont,MD,5021598,WESTVACO138 KV  T2
26753,Ridgeley,WV,5021492,RIDGELEY138 KV  T1
26753,Ridgeley,WV,5021492,RIDGELEY138 KV  T1
26753,Ridgeley,WV,5021492,RIDGELEY138 KV  T1
26753,Ridgeley,WV,5021492,RIDGELEY138 KV  T1
26753,Ridgeley,WV,5021493,RIDGELEY138 KV  T2
26753,Ridgeley,WV,5021493,RIDGELEY138 KV  T2
26753,Ridgeley,WV,5021493,RIDGELEY138 KV  T2
26753,Ridgeley,WV,5021493,RIDGELEY138 KV  T2
26755,Rio,WV,5021065,BAKER1  138 KV  T1
26757,Romney,WV,5021216,FRENCHSM138 KV  T1
26757,Romney,WV,32947137,FRENCHSM138 KV  T2
26761,Shanks,WV,5021216,FRENCHSM138 KV  T1
26761,Shanks,WV,32947137,FRENCHSM138 KV  T2
26763,Springfield,WV,5021523,SHORTGAP138 KV  T1
26763,Springfield,WV,41935413,SHORTGAP138 KV  T2
26764,Terra Alta,WV,112585977,SNOWYCRE69 KV   LOAD1
26764,Terra Alta,WV,112585977,SNOWYCRE69 KV   LOAD1
26767,Wiley Ford,WV,5021492,RIDGELEY138 KV  T1
26767,Wiley Ford,WV,5021493,RIDGELEY138 KV  T2
26801,Baker,WV,5021065,BAKER1  138 KV  T1
26802,Brandywine,WV,5021422,NFRANKLI138 KV  T2
26804,Circleville,WV,5021422,NFRANKLI138 KV  T2
